latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,acq_datetime_utc,confidence_cat,confidence_num,date
35.10975,-120.00925,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,344.98,147.7,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.1102,-120.00421,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,307.37,33.52,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.10247,-120.04149,367.0,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,362.27,175.9,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.10335,-120.03169,367.0,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,334.88,69.05,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.10418,-120.02246,367.0,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,337.68,63.4,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.10546,-120.0082,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,375.42,190.52,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.10636,-119.99816,350.21,0.46,0.47,2025-07-02,2127,N20,VIIRS,n,2.0NRT,309.0,398.01,D,2025-07-02 21:27:00+00:00,nominal,,2025-07-02
35.10732,-119.9874,346.37,0.46,0.47,2025-07-02,2127,N20,VIIRS,n,2.0NRT,307.93,80.56,D,2025-07-02 21:27:00+00:00,nominal,,2025-07-02
35.10291,-120.03658,367.0,0.45,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,344.36,175.9,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.10378,-120.02697,367.0,0.45,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,349.44,69.05,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.10459,-120.01786,367.0,0.45,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,338.75,63.4,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.10501,-120.01318,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,354.5,190.52,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.1059,-120.00317,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,352.2,398.01,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.10683,-119.99283,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,304.18,80.56,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.09774,-120.04541,367.0,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,327.28,101.55,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.09861,-120.03577,354.95,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,330.36,175.9,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.09904,-120.03089,350.15,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,335.99,69.05,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.09947,-120.02612,367.0,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,335.2,69.05,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.10031,-120.01676,367.0,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,332.78,63.4,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.10161,-120.00223,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,380.06,398.01,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.10204,-119.99742,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,374.37,398.01,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.10251,-119.99211,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,335.24,80.56,D,2025-07-02 21:27:00+00:00,low,,2025-07-02
35.09989,-120.02145,355.61,0.45,0.47,2025-07-02,2127,N20,VIIRS,n,2.0NRT,323.33,63.4,D,2025-07-02 21:27:00+00:00,nominal,,2025-07-02
35.103,-119.98667,355.22,0.46,0.47,2025-07-02,2127,N20,VIIRS,n,2.0NRT,301.31,80.56,D,2025-07-02 21:27:00+00:00,nominal,,2025-07-02
35.10388,-119.97681,346.18,0.46,0.47,2025-07-02,2127,N20,VIIRS,n,2.0NRT,300.51,11.55,D,2025-07-02 21:27:00+00:00,nominal,,2025-07-02
35.09818,-120.0406,367.0,0.45,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,346.53,175.9,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.10074,-120.01199,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,326.53,190.52,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.10118,-120.00708,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,341.81,190.52,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.10344,-119.98164,367.0,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,298.61,11.55,D,2025-07-02 21:27:00+00:00,high,,2025-07-02
35.06442,-119.91013,320.24,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.21,1.56,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
34.81324,-114.51229,306.96,0.57,0.43,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.8,6.33,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
34.81062,-114.51957,340.0,0.57,0.43,2025-07-03,949,N20,VIIRS,n,2.0NRT,298.03,14.52,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
34.80935,-114.51347,345.34,0.57,0.43,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.52,6.33,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
34.80809,-114.50742,318.4,0.57,0.43,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.41,6.33,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
34.80673,-114.52074,342.91,0.57,0.43,2025-07-03,949,N20,VIIRS,n,2.0NRT,297.17,7.41,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
34.80285,-114.52194,315.66,0.57,0.43,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.95,7.41,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12156,-118.36929,298.75,0.4,0.37,2025-07-03,949,N20,VIIRS,n,2.0NRT,286.8,0.37,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15869,-119.88029,341.49,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,289.92,4.73,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15802,-119.87611,343.21,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.96,4.73,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15735,-119.87193,349.05,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.24,5.76,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15667,-119.86774,337.24,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.6,5.76,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15601,-119.86358,311.41,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,288.56,1.06,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15542,-119.88107,341.74,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.66,6.13,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15273,-119.86437,348.51,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.91,6.49,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15206,-119.86018,351.95,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.08,6.49,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15138,-119.85601,354.02,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.91,6.57,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15071,-119.85183,350.35,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.32,6.57,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15004,-119.84765,354.61,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.86,7.24,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14802,-119.83514,328.75,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,289.35,12.33,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14735,-119.83096,336.17,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.48,4.9,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15609,-119.88525,306.37,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,288.04,3.94,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15349,-119.89024,344.68,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.22,3.94,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15282,-119.88606,350.09,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.77,3.94,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14542,-119.84011,338.95,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,297.73,12.33,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14474,-119.83593,353.0,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,295.44,12.33,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14407,-119.83175,329.9,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.45,4.9,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14339,-119.82757,351.86,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.32,4.9,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14272,-119.82337,345.94,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.4,6.43,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14205,-119.81921,367.0,0.39,0.36,2025-07-03,949,N20,VIIRS,h,2.0NRT,292.34,6.43,N,2025-07-03 09:49:00+00:00,high,,2025-07-03
35.14137,-119.81504,367.0,0.39,0.36,2025-07-03,949,N20,VIIRS,h,2.0NRT,292.39,7.42,N,2025-07-03 09:49:00+00:00,high,,2025-07-03
35.1407,-119.81086,354.39,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.7,7.42,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14003,-119.80668,321.61,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,288.57,2.26,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15022,-119.89104,345.27,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,295.57,4.05,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14215,-119.8409,331.56,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.14,9.04,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13675,-119.80746,336.59,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.56,4.17,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13607,-119.80328,345.89,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.15,4.17,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.1354,-119.79911,347.6,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.9,3.39,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15089,-119.89524,307.16,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,288.73,5.83,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13472,-119.79494,304.98,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,288.68,3.39,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14762,-119.89605,350.4,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,297.24,5.83,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13145,-119.79572,337.29,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.46,3.39,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14695,-119.89185,314.29,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.6,4.05,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14628,-119.88766,303.14,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.24,4.05,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13078,-119.79155,316.8,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.4,1.62,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15371,-119.95514,343.3,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,294.0,3.84,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14904,-119.92599,335.98,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.41,1.63,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14436,-119.89685,347.77,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,300.04,5.62,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14368,-119.89266,342.99,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,298.41,4.56,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.1275,-119.79233,335.75,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.42,5.58,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12682,-119.78815,356.14,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,294.22,5.58,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12615,-119.78397,337.81,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.56,3.72,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15438,-119.95931,309.23,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,289.28,3.84,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14971,-119.93017,318.99,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,289.58,3.12,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14837,-119.92184,301.81,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.62,1.63,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15178,-119.96426,332.76,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,306.81,28.91,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15111,-119.96009,325.6,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,294.4,3.84,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15044,-119.95591,322.69,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.28,3.84,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14977,-119.95175,323.21,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.56,2.21,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14643,-119.93094,338.82,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.82,3.12,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14443,-119.91843,331.43,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.6,4.3,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14376,-119.91428,333.7,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,294.88,4.3,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14176,-119.90182,329.34,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.74,5.62,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14041,-119.89346,321.36,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.87,4.56,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12287,-119.78477,320.41,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.46,3.72,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.1222,-119.78059,341.29,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,294.48,3.72,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14911,-119.9476,317.38,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.45,2.21,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14509,-119.92261,301.16,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,289.66,1.63,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14108,-119.89764,308.54,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.96,5.62,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15051,-119.97755,332.63,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.26,19.47,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14851,-119.96503,341.0,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,309.84,15.8,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14783,-119.96087,344.3,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,294.32,4.6,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14717,-119.95669,330.17,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.25,4.6,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14583,-119.94836,330.84,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.62,3.1,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14316,-119.9317,336.06,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.92,2.35,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13848,-119.9026,342.12,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.63,5.01,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.11892,-119.78137,343.17,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,296.87,6.92,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.15117,-119.98171,302.28,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.94,13.75,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14917,-119.9692,312.92,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.39,15.8,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14382,-119.93587,308.17,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.92,2.35,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14182,-119.92339,307.36,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.26,2.1,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13647,-119.89008,311.72,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.36,1.88,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12973,-119.84827,304.81,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.07,0.7,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.11959,-119.78555,306.91,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.63,6.92,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.11824,-119.77719,304.79,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.67,0.88,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.1479,-119.98248,329.26,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,303.68,13.75,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14723,-119.97831,353.35,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,314.43,19.47,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14656,-119.97414,351.11,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,307.37,19.47,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.1459,-119.96998,355.63,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,301.32,15.8,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14523,-119.96581,350.69,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,298.26,15.8,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14456,-119.96165,349.56,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,297.54,4.6,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14389,-119.95747,337.33,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.32,4.6,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14322,-119.9533,301.62,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.74,3.1,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14189,-119.94497,306.09,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.64,1.61,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14122,-119.9408,304.56,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.36,1.61,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14055,-119.93663,300.93,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.17,2.35,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12714,-119.85328,302.12,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.56,0.7,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12646,-119.84907,304.71,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.27,0.7,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12511,-119.8407,311.8,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.73,2.17,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14529,-119.98741,332.85,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,294.37,9.67,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14462,-119.98325,330.63,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,296.63,9.67,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14396,-119.97907,344.5,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,302.06,5.5,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14329,-119.97492,352.85,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,303.61,5.5,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14262,-119.97074,328.44,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,299.22,1.77,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14128,-119.96241,335.88,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,298.5,13.01,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14062,-119.95824,351.06,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,308.46,13.01,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13995,-119.95408,324.47,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,294.37,2.68,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14595,-119.99158,313.7,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.11,21.6,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14195,-119.96658,311.27,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,294.32,1.77,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13861,-119.94573,304.38,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.73,1.16,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13794,-119.94157,308.49,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.57,1.16,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13727,-119.93741,304.46,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.97,0.9,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13661,-119.93324,304.35,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.53,0.9,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12925,-119.88746,301.6,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.58,1.3,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12455,-119.85826,306.93,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,291.58,1.37,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12387,-119.85408,304.26,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,290.92,1.16,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12251,-119.84568,311.08,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.68,1.47,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12184,-119.8415,312.15,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.42,1.47,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12116,-119.83732,317.42,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.29,1.21,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.12049,-119.83315,308.86,0.39,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.7,1.21,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14535,-120.00903,336.41,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,292.66,1.91,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14468,-120.00487,340.33,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,293.42,4.67,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14334,-119.99651,348.45,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,298.73,21.6,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14268,-119.99236,339.23,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,314.98,21.6,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.14201,-119.98817,344.58,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,301.68,9.67,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13801,-119.96317,341.92,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,298.0,13.01,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
35.13734,-119.95901,355.35,0.38,0.36,2025-07-03,949,N20,VIIRS,n,2.0NRT,297.49,13.01,N,2025-07-03 09:49:00+00:00,nominal,,2025-07-03
